"module name","license","repository"
"util@0.12.5","MIT","https://github.com/browserify/node-util"
"utila@0.4.0","MIT","https://github.com/AriaMinaei/utila"
"utils-merge@1.0.1","MIT","https://github.com/jaredhanson/utils-merge"
"uuid@3.4.0","MIT","https://github.com/uuidjs/uuid"
"uuid@8.0.0","MIT","https://github.com/uuidjs/uuid"
"uuid@8.3.2","MIT","https://github.com/uuidjs/uuid"
"uuid@9.0.1","MIT","https://github.com/uuidjs/uuid"
"v8-to-istanbul@8.1.1","ISC","https://github.com/istanbuljs/v8-to-istanbul"
"validate-npm-package-license@3.0.4","Apache-2.0","https://github.com/kemitchell/validate-npm-package-license.js"
"vary@1.1.2","MIT","https://github.com/jshttp/vary"
"verror@1.10.0","MIT","https://github.com/davepacheco/node-verror"
"w3c-hr-time@1.0.2","MIT","https://github.com/jsdom/w3c-hr-time"
"w3c-xmlserializer@2.0.0","MIT","https://github.com/jsdom/w3c-xmlserializer"
"walker@1.0.8","Apache-2.0","https://github.com/daaku/nodejs-walker"
"warning@4.0.3","MIT","https://github.com/BerkeleyTrue/warning"
"watchpack@2.4.1","MIT","https://github.com/webpack/watchpack"
"wbuf@1.7.3","MIT","https://github.com/indutny/wbuf"
"webidl-conversions@4.0.2","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"webidl-conversions@5.0.0","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"webidl-conversions@6.1.0","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"webpack-dev-middleware@5.3.4","MIT","https://github.com/webpack/webpack-dev-middleware"
"webpack-dev-server@4.15.2","MIT","https://github.com/webpack/webpack-dev-server"
"webpack-manifest-plugin@4.1.1","MIT","https://github.com/shellscape/webpack-manifest-plugin"
"webpack-sources@1.4.3","MIT","https://github.com/webpack/webpack-sources"
"webpack-sources@2.3.1","MIT","https://github.com/webpack/webpack-sources"
"webpack-sources@3.2.3","MIT","https://github.com/webpack/webpack-sources"
"webpack@5.93.0","MIT","https://github.com/webpack/webpack"
"websocket-driver@0.7.4","Apache-2.0","https://github.com/faye/websocket-driver-node"
"websocket-extensions@0.1.4","Apache-2.0","https://github.com/faye/websocket-extensions-node"
"whatwg-encoding@1.0.5","MIT","https://github.com/jsdom/whatwg-encoding"
"whatwg-fetch@3.6.20","MIT","https://github.com/github/fetch"
"whatwg-mimetype@2.3.0","MIT","https://github.com/jsdom/whatwg-mimetype"
"whatwg-url@7.1.0","MIT","https://github.com/jsdom/whatwg-url"
"whatwg-url@8.7.0","MIT","https://github.com/jsdom/whatwg-url"
"which-boxed-primitive@1.0.2","MIT","https://github.com/inspect-js/which-boxed-primitive"
"which-builtin-type@1.1.4","MIT","https://github.com/inspect-js/which-builtin-type"
"which-collection@1.0.2","MIT","https://github.com/inspect-js/which-collection"
"which-typed-array@1.1.15","MIT","https://github.com/inspect-js/which-typed-array"
"which@1.3.1","ISC","https://github.com/isaacs/node-which"
"which@2.0.2","ISC","https://github.com/isaacs/node-which"
"wide-align@1.1.5","ISC","https://github.com/iarna/wide-align"
"word-wrap@1.2.5","MIT","https://github.com/jonschlinkert/word-wrap"
"workbox-background-sync@6.6.0","MIT","https://github.com/googlechrome/workbox"
"workbox-broadcast-update@6.6.0","MIT","https://github.com/googlechrome/workbox"
"workbox-build@6.6.0","MIT","https://github.com/googlechrome/workbox"
"workbox-cacheable-response@6.6.0","MIT","https://github.com/googlechrome/workbox"
"workbox-core@6.6.0","MIT","https://github.com/googlechrome/workbox"
"workbox-expiration@6.6.0","MIT","https://github.com/googlechrome/workbox"
"workbox-google-analytics@6.6.0","MIT","https://github.com/googlechrome/workbox"
"workbox-navigation-preload@6.6.0","MIT","https://github.com/googlechrome/workbox"
"workbox-precaching@6.6.0","MIT","https://github.com/googlechrome/workbox"
"workbox-range-requests@6.6.0","MIT","https://github.com/googlechrome/workbox"
"workbox-recipes@6.6.0","MIT","https://github.com/googlechrome/workbox"
"workbox-routing@6.6.0","MIT","https://github.com/googlechrome/workbox"
"workbox-strategies@6.6.0","MIT","https://github.com/googlechrome/workbox"
"workbox-streams@6.6.0","MIT","https://github.com/googlechrome/workbox"
"workbox-sw@6.6.0","MIT","https://github.com/googlechrome/workbox"
"workbox-webpack-plugin@6.6.0","MIT","https://github.com/googlechrome/workbox"
"workbox-window@6.6.0","MIT","https://github.com/googlechrome/workbox"
"wrap-ansi@7.0.0","MIT","https://github.com/chalk/wrap-ansi"
"wrap-ansi@8.1.0","MIT","https://github.com/chalk/wrap-ansi"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy"
"write-file-atomic@3.0.3","ISC","https://github.com/npm/write-file-atomic"
"ws@7.5.10","MIT","https://github.com/websockets/ws"
"ws@8.18.0","MIT","https://github.com/websockets/ws"
"xml-name-validator@3.0.0","Apache-2.0","https://github.com/jsdom/xml-name-validator"
"xml2js@0.6.2","MIT","https://github.com/Leonidas-from-XIV/node-xml2js"
"xmlbuilder@11.0.1","MIT","https://github.com/oozcitak/xmlbuilder-js"
"xmlchars@2.2.0","MIT","https://github.com/lddubeau/xmlchars"
"y18n@5.0.8","ISC","https://github.com/yargs/y18n"
"yallist@3.1.1","ISC","https://github.com/isaacs/yallist"
"yallist@4.0.0","ISC","https://github.com/isaacs/yallist"
"yaml@1.10.2","ISC","https://github.com/eemeli/yaml"
"yaml@2.5.0","ISC","https://github.com/eemeli/yaml"
"yargs-parser@20.2.9","ISC","https://github.com/yargs/yargs-parser"
"yargs-parser@21.1.1","ISC","https://github.com/yargs/yargs-parser"
"yargs@16.2.0","MIT","https://github.com/yargs/yargs"
"yargs@17.7.2","MIT","https://github.com/yargs/yargs"
"yocto-queue@0.1.0","MIT","https://github.com/sindresorhus/yocto-queue"
